date,prcp,tobs
2012-09-12,0.05285714285714286,73.28571428571429
2012-09-13,0.022857142857142857,74.28571428571429
2012-09-14,0.12714285714285714,74.42857142857143
2012-09-15,0.08666666666666667,74.16666666666667
2012-09-16,0.12666666666666668,75.0
2012-09-17,0.05833333333333333,73.83333333333333
2012-09-18,0.08714285714285715,70.0
2012-09-19,0.21142857142857144,72.85714285714286
2012-09-20,0.24428571428571427,72.71428571428571
2012-09-21,0.22999999999999998,73.16666666666667
2012-09-22,0.03333333333333333,76.0
2012-09-23,0.18,74.28571428571429
2012-09-24,0.27999999999999997,74.42857142857143
2012-09-25,0.09285714285714286,74.14285714285714
2012-09-26,0.048571428571428564,73.28571428571429
2012-09-27,0.027142857142857142,75.57142857142857
2012-09-28,0.08142857142857143,75.0
2012-09-29,0.018333333333333333,75.0
2012-09-30,0.013999999999999999,75.6
2012-10-01,0.027999999999999997,71.4
2012-10-02,0.02,73.0
2012-10-03,0.0,72.83333333333333
2012-10-04,0.0,73.33333333333333
2012-10-05,0.0,72.71428571428571
2012-10-06,0.005,74.16666666666667
2012-10-07,0.0016666666666666668,76.83333333333333
2012-10-08,0.03333333333333333,77.16666666666667
2012-10-09,0.0014285714285714286,74.57142857142857
2012-10-10,0.0,73.0
2012-10-11,0.0975,76.75
2012-10-12,0.00125,76.75
2012-10-13,0.0,77.0
2012-10-14,0.026000000000000002,76.6
2012-10-15,0.10333333333333333,75.83333333333333
2012-10-16,0.03142857142857143,74.0
2012-10-17,0.05285714285714286,70.42857142857143
2012-10-18,0.03571428571428571,72.42857142857143
2012-10-19,0.03333333333333333,75.0
2012-10-20,0.0,77.0
2012-10-21,0.024,77.6
2012-10-22,0.0,74.4
2012-10-23,0.014285714285714287,75.14285714285714
2012-10-24,0.019999999999999997,73.85714285714286
2012-10-25,0.28285714285714286,72.85714285714286
2012-10-26,0.002857142857142857,73.42857142857143
2012-10-27,0.0014285714285714286,75.71428571428571
2012-10-28,0.11166666666666665,75.83333333333333
2012-10-29,0.13,74.0
2012-10-30,0.05714285714285715,73.85714285714286
2012-10-31,0.055,72.33333333333333
2012-11-01,0.005714285714285714,72.42857142857143
2012-11-02,0.0,68.71428571428571
2012-11-03,0.0,74.0
2012-11-04,0.0,70.28571428571429
2012-11-05,0.002857142857142857,69.0
2012-11-06,0.12571428571428572,74.0
2012-11-07,0.06999999999999999,74.625
2012-11-08,0.07857142857142858,72.71428571428571
2012-11-09,0.060000000000000005,74.85714285714286
2012-11-10,0.04,73.16666666666667
2012-11-11,0.0033333333333333335,75.0
2012-11-12,0.04,75.85714285714286
2012-11-13,0.10142857142857142,72.71428571428571
2012-11-14,0.07714285714285715,73.71428571428571
2012-11-15,0.20142857142857146,72.71428571428571
2012-11-16,0.2285714285714286,71.42857142857143
2012-11-17,0.07714285714285715,71.71428571428571
2012-11-18,0.08166666666666667,73.66666666666667
2012-11-19,0.04428571428571428,73.14285714285714
2012-11-20,0.054285714285714284,72.28571428571429
2012-11-21,0.017142857142857144,70.28571428571429
2012-11-22,0.18000000000000002,68.5
2012-11-23,0.015000000000000001,71.5
2012-11-24,0.05833333333333333,73.16666666666667
2012-11-25,0.002,71.6
2012-11-26,0.135,71.0
2012-11-27,0.005714285714285714,70.57142857142857
2012-11-28,0.0014285714285714286,67.42857142857143
2012-11-29,0.0,66.0
2012-11-30,0.0014285714285714286,64.42857142857143
2012-12-01,0.0,70.16666666666667
2012-12-02,0.0016666666666666668,71.5
2012-12-03,0.0,76.14285714285714
2012-12-04,0.060000000000000005,70.75
2012-12-05,0.20500000000000002,72.625
2012-12-06,0.005,70.5
2012-12-07,0.0,70.0
2012-12-08,0.0016666666666666668,71.33333333333333
2012-12-09,0.006666666666666667,74.5
2012-12-10,0.032857142857142856,73.85714285714286
2012-12-11,0.0,73.5
2012-12-12,0.05,72.0
2012-12-13,0.15375,71.0
2012-12-14,0.20875,72.875
2012-12-15,0.14666666666666664,72.0
2012-12-16,0.10999999999999999,72.33333333333333
2012-12-17,0.135,72.16666666666667
2012-12-18,0.4985714285714286,71.71428571428571
2012-12-19,0.16571428571428573,71.85714285714286
2012-12-20,0.4033333333333333,69.66666666666667
2012-12-21,0.13333333333333333,70.66666666666667
2012-12-22,0.03,72.28571428571429
2012-12-23,0.02,65.33333333333333
2012-12-24,0.0,66.16666666666667
2012-12-25,0.028000000000000004,72.8
2012-12-26,0.04666666666666667,72.16666666666667
2012-12-27,0.0033333333333333335,70.33333333333333
2012-12-28,0.0,64.5
2012-12-29,0.0016666666666666668,67.33333333333333
2012-12-30,0.11499999999999999,69.5
2012-12-31,0.11166666666666668,66.66666666666667
2013-01-01,0.19333333333333336,70.5
2013-01-02,0.44333333333333336,69.83333333333333
2013-01-03,1.1385714285714286,68.28571428571429
2013-01-04,0.48714285714285716,70.71428571428571
2013-01-05,0.29571428571428576,71.14285714285714
2013-01-06,0.225,71.5
2013-01-07,0.12166666666666666,70.5
2013-01-08,0.11571428571428573,70.71428571428571
2013-01-09,0.6371428571428571,70.42857142857143
2013-01-10,0.06142857142857144,71.14285714285714
2013-01-11,0.02,70.5
2013-01-12,0.08,68.6
2013-01-13,0.22800000000000004,70.8
2013-01-14,0.008333333333333333,73.16666666666667
2013-01-15,0.8257142857142857,66.71428571428571
2013-01-16,0.002857142857142857,59.285714285714285
2013-01-17,0.022857142857142857,62.857142857142854
2013-01-18,0.0014285714285714286,62.714285714285715
2013-01-19,0.012857142857142857,67.57142857142857
2013-01-20,0.0,67.0
2013-01-21,0.0,70.4
2013-01-22,0.0,69.42857142857143
2013-01-23,0.21,69.0
2013-01-24,0.5685714285714286,67.14285714285714
2013-01-25,0.40875000000000006,66.5
2013-01-26,0.027142857142857142,68.85714285714286
2013-01-27,0.055,72.5
2013-01-28,2.0766666666666667,65.16666666666667
2013-01-29,0.4657142857142857,65.57142857142857
2013-01-30,0.03142857142857143,64.28571428571429
2013-01-31,0.01,68.85714285714286
2013-02-01,0.01125,69.625
2013-02-02,0.0,72.66666666666667
2013-02-03,0.0,65.66666666666667
2013-02-04,0.00125,70.375
2013-02-05,0.03571428571428571,70.42857142857143
2013-02-06,0.14714285714285716,68.85714285714286
2013-02-07,0.225,70.25
2013-02-08,0.16499999999999998,70.0
2013-02-09,0.011666666666666665,68.16666666666667
2013-02-10,0.0033333333333333335,70.66666666666667
2013-02-11,0.11333333333333334,69.0
2013-02-12,0.2571428571428571,67.57142857142857
2013-02-13,0.012857142857142859,66.85714285714286
2013-02-14,0.0014285714285714286,67.57142857142857
2013-02-15,0.01125,70.375
2013-02-16,0.05142857142857143,71.14285714285714
2013-02-17,0.0,70.33333333333333
2013-02-18,0.0,70.5
2013-02-19,0.1442857142857143,69.85714285714286
2013-02-20,0.22142857142857147,69.85714285714286
2013-02-21,0.19285714285714287,68.42857142857143
2013-02-22,1.0337500000000002,69.375
2013-02-23,0.41714285714285715,70.71428571428571
2013-02-24,0.24833333333333332,70.66666666666667
2013-02-25,0.030000000000000002,69.42857142857143
2013-02-26,0.11714285714285713,69.85714285714286
2013-02-27,0.031428571428571424,70.42857142857143
2013-02-28,0.01625,70.875
2013-03-01,0.00375,70.125
2013-03-02,0.01,70.85714285714286
2013-03-03,0.0,70.33333333333333
2013-03-04,0.0,69.2
2013-03-05,0.0,69.14285714285714
2013-03-06,0.0075,69.125
2013-03-07,0.0325,67.25
2013-03-08,0.04142857142857143,65.42857142857143
2013-03-09,0.049999999999999996,72.33333333333333
2013-03-10,1.7883333333333333,67.5
2013-03-11,0.9462499999999999,63.75
2013-03-12,0.008749999999999999,66.25
2013-03-13,0.01625,65.375
2013-03-14,0.02,67.0
2013-03-15,0.0,63.0
2013-03-16,0.0016666666666666668,68.33333333333333
2013-03-17,0.0,66.0
2013-03-18,0.09666666666666666,61.333333333333336
2013-03-19,0.027142857142857142,65.0
2013-03-20,0.0,66.71428571428571
2013-03-21,0.0,71.57142857142857
2013-03-22,0.015,73.33333333333333
2013-03-23,0.18333333333333335,68.33333333333333
2013-03-24,0.344,69.2
2013-03-25,0.6200000000000001,68.4
2013-03-26,0.016666666666666666,68.0
2013-03-27,0.035,70.0
2013-03-28,0.3228571428571429,70.42857142857143
2013-03-29,0.3128571428571429,69.71428571428571
2013-03-30,0.13833333333333334,70.16666666666667
2013-03-31,0.066,64.4
2013-04-01,0.0,64.5
2013-04-02,0.00375,64.0
2013-04-03,0.007777777777777778,66.66666666666667
2013-04-04,0.07250000000000001,68.0
2013-04-05,0.0,70.375
2013-04-06,0.04,73.8
2013-04-07,0.008,73.8
2013-04-08,0.0,72.71428571428571
2013-04-09,0.0375,71.375
2013-04-10,0.09,72.125
2013-04-11,0.01625,72.5
2013-04-12,0.0325,73.375
2013-04-13,0.017142857142857144,73.28571428571429
2013-04-14,0.015714285714285715,75.71428571428571
2013-04-15,0.6228571428571428,71.0
2013-04-16,0.09285714285714286,69.0
2013-04-17,0.0,72.28571428571429
2013-04-18,0.011250000000000001,73.0
2013-04-19,0.12125,71.75
2013-04-20,0.3085714285714286,74.28571428571429
2013-04-21,0.0033333333333333335,72.66666666666667
2013-04-22,0.36333333333333334,70.66666666666667
2013-04-23,0.17,74.42857142857143
2013-04-24,1.0714285714285714,70.0
2013-04-25,0.3885714285714285,72.85714285714286
2013-04-26,0.002857142857142857,74.0
2013-04-27,0.0,73.2
2013-04-28,0.0,74.8
2013-04-29,0.0,74.83333333333333
2013-04-30,0.0,73.14285714285714
2013-05-01,0.08625000000000001,73.5
2013-05-02,0.07875,73.75
2013-05-03,0.018571428571428572,75.14285714285714
2013-05-04,0.02666666666666667,72.33333333333333
2013-05-05,0.6199999999999999,71.33333333333333
2013-05-06,0.345,71.5
2013-05-07,0.008571428571428572,69.71428571428571
2013-05-08,0.0,70.85714285714286
2013-05-09,0.0,72.375
2013-05-10,0.05,73.0
2013-05-11,0.3383333333333334,74.16666666666667
2013-05-12,0.3966666666666667,71.16666666666667
2013-05-13,1.2457142857142856,73.42857142857143
2013-05-14,0.19,75.14285714285714
2013-05-15,0.004285714285714286,74.71428571428571
2013-05-16,0.09625,74.75
2013-05-17,0.02375,74.0
2013-05-18,0.06666666666666667,77.33333333333333
2013-05-19,0.10666666666666665,74.5
2013-05-20,0.4650000000000001,71.66666666666667
2013-05-21,0.0025,69.75
2013-05-22,0.0025,74.25
2013-05-23,0.00375,75.25
2013-05-24,0.0,75.0
2013-05-25,0.09857142857142857,75.85714285714286
2013-05-26,0.20833333333333334,76.33333333333333
2013-05-27,0.021666666666666667,76.5
2013-05-28,0.2942857142857143,73.85714285714286
2013-05-29,0.7314285714285714,72.71428571428571
2013-05-30,0.9,74.57142857142857
2013-05-31,0.045714285714285714,74.14285714285714
2013-06-01,0.13833333333333334,78.16666666666667
2013-06-02,0.18000000000000002,76.0
2013-06-03,0.10166666666666667,75.5
2013-06-04,0.004285714285714286,75.85714285714286
2013-06-05,0.0025,75.625
2013-06-06,0.02125,75.5
2013-06-07,0.018750000000000003,74.25
2013-06-08,0.011428571428571429,77.28571428571429
2013-06-09,0.004285714285714286,76.14285714285714
2013-06-10,0.00625,75.375
2013-06-11,0.01,75.14285714285714
2013-06-12,0.045714285714285714,75.85714285714286
2013-06-13,0.09571428571428571,74.42857142857143
2013-06-14,0.5071428571428571,73.42857142857143
2013-06-15,0.03666666666666667,75.0
2013-06-16,0.05499999999999999,76.83333333333333
2013-06-17,0.07571428571428572,74.14285714285714
2013-06-18,0.07875,74.75
2013-06-19,0.0175,74.75
2013-06-20,0.045,70.5
2013-06-21,0.40714285714285714,72.14285714285714
2013-06-22,0.5466666666666667,74.83333333333333
2013-06-23,0.13833333333333334,74.0
2013-06-24,0.20333333333333334,72.33333333333333
2013-06-25,0.445,71.33333333333333
2013-06-26,0.7542857142857142,71.0
2013-06-27,0.0325,72.875
2013-06-28,0.08,73.0
2013-06-29,0.2233333333333333,73.0
2013-06-30,0.26,76.83333333333333
2013-07-01,0.004285714285714286,74.0
2013-07-02,0.10999999999999999,73.375
2013-07-03,0.15625,73.375
2013-07-04,0.049999999999999996,76.71428571428571
2013-07-05,0.0,71.0
2013-07-06,0.0014285714285714286,75.57142857142857
2013-07-07,0.0,75.0
2013-07-08,0.011666666666666667,74.66666666666667
2013-07-09,0.03428571428571429,77.57142857142857
2013-07-10,0.09571428571428572,74.85714285714286
2013-07-11,0.0642857142857143,74.85714285714286
2013-07-12,0.09625,74.0
2013-07-13,0.03833333333333334,76.66666666666667
2013-07-14,0.0,79.16666666666667
2013-07-15,0.028571428571428574,74.57142857142857
2013-07-16,0.035,75.0
2013-07-17,0.002857142857142857,76.14285714285714
2013-07-18,0.005,75.33333333333333
2013-07-19,0.03333333333333333,76.5
2013-07-20,0.088,77.8
2013-07-21,0.064,78.8
2013-07-22,0.1,74.6
2013-07-23,0.32999999999999996,75.125
2013-07-24,0.005,75.5
2013-07-25,0.0014285714285714286,75.28571428571429
2013-07-26,0.0014285714285714286,74.71428571428571
2013-07-27,0.014000000000000002,77.6
2013-07-28,0.14750000000000002,75.0
2013-07-29,0.134,76.6
2013-07-30,0.3033333333333333,78.16666666666667
2013-07-31,0.16571428571428573,76.14285714285714
2013-08-01,0.13833333333333334,76.83333333333333
2013-08-02,0.03166666666666667,75.33333333333333
2013-08-03,0.034999999999999996,76.66666666666667
2013-08-04,0.056666666666666664,76.66666666666667
2013-08-05,0.06999999999999999,74.71428571428571
2013-08-06,0.04857142857142858,76.28571428571429
2013-08-07,0.0,76.28571428571429
2013-08-08,0.0,74.625
2013-08-09,0.03875000000000001,74.75
2013-08-10,1.9633333333333336,73.33333333333333
2013-08-11,0.63,77.33333333333333
2013-08-12,0.08166666666666667,76.16666666666667
2013-08-13,0.004285714285714286,75.57142857142857
2013-08-14,0.08,76.14285714285714
2013-08-15,0.0,75.33333333333333
2013-08-16,0.036000000000000004,76.2
2013-08-17,0.0,77.16666666666667
2013-08-18,0.0,78.33333333333333
2013-08-19,0.004285714285714286,73.42857142857143
2013-08-20,0.002857142857142857,73.28571428571429
2013-08-21,0.305,74.125
2013-08-22,0.0014285714285714286,75.42857142857143
2013-08-23,0.0014285714285714286,75.57142857142857
2013-08-24,0.04,78.16666666666667
2013-08-25,0.0,79.0
2013-08-26,0.0,78.66666666666667
2013-08-27,0.0,77.22222222222223
2013-08-28,0.0,74.875
2013-08-29,0.10375000000000001,73.375
2013-08-30,0.022857142857142857,76.85714285714286
2013-08-31,0.04833333333333334,80.0
2013-09-01,0.165,77.33333333333333
2013-09-02,0.013333333333333334,77.33333333333333
2013-09-03,0.025714285714285714,74.71428571428571
2013-09-04,0.03375,73.75
2013-09-05,0.0025,72.0
2013-09-06,0.0022222222222222222,74.22222222222223
2013-09-07,0.4471428571428571,75.14285714285714
2013-09-08,0.096,77.0
2013-09-09,0.014000000000000002,76.6
2013-09-10,0.00125,75.25
2013-09-11,0.07125000000000001,76.0
2013-09-12,0.0125,74.75
2013-09-13,0.6224999999999999,74.75
2013-09-14,0.2928571428571428,77.71428571428571
2013-09-15,0.16166666666666665,77.66666666666667
2013-09-16,0.005,77.33333333333333
2013-09-17,0.13428571428571429,75.28571428571429
2013-09-18,0.18285714285714286,77.14285714285714
2013-09-19,0.032857142857142856,77.0
2013-09-20,0.00125,78.0
2013-09-21,0.012,78.0
2013-09-22,0.10600000000000001,76.6
2013-09-23,0.055714285714285716,74.71428571428571
2013-09-24,0.07166666666666667,75.33333333333333
2013-09-25,0.23666666666666666,74.5
2013-09-26,0.20428571428571426,75.0
2013-09-27,0.014285714285714287,77.42857142857143
2013-09-28,0.015714285714285715,79.28571428571429
2013-09-29,0.13166666666666668,76.33333333333333
2013-09-30,0.15833333333333333,74.33333333333333
2013-10-01,0.18285714285714288,75.71428571428571
2013-10-02,0.03571428571428571,76.42857142857143
2013-10-03,0.01,77.0
2013-10-04,0.015714285714285715,75.14285714285714
2013-10-05,0.152,74.8
2013-10-06,0.146,76.0
2013-10-07,0.09428571428571428,75.14285714285714
2013-10-08,0.02875,75.375
2013-10-09,0.14857142857142858,76.0
2013-10-10,0.12285714285714287,74.57142857142857
2013-10-11,0.34375000000000006,74.625
2013-10-12,0.4116666666666666,74.83333333333333
2013-10-13,0.0033333333333333335,76.33333333333333
2013-10-14,0.6016666666666667,72.5
2013-10-15,0.3071428571428571,72.57142857142857
2013-10-16,0.17750000000000002,72.25
2013-10-17,0.025,73.875
2013-10-18,0.01,73.11111111111111
2013-10-19,0.01,70.28571428571429
2013-10-20,0.008571428571428572,71.85714285714286
2013-10-21,0.008571428571428572,70.57142857142857
2013-10-22,0.00125,71.75
2013-10-23,0.0071428571428571435,73.42857142857143
2013-10-24,0.03571428571428571,73.57142857142857
2013-10-25,0.05285714285714286,74.71428571428571
2013-10-26,0.045714285714285714,76.42857142857143
2013-10-27,0.0025,76.25
2013-10-28,0.22249999999999998,71.25
2013-10-29,0.01125,75.25
2013-10-30,0.015,73.5
2013-10-31,0.11750000000000001,75.25
2013-11-01,0.015,76.25
2013-11-02,0.13833333333333334,75.5
2013-11-03,0.0033333333333333335,77.0
2013-11-04,0.05,74.0
2013-11-05,0.03571428571428571,73.85714285714286
2013-11-06,0.225,72.125
2013-11-07,0.15500000000000003,71.75
2013-11-08,0.4885714285714286,72.71428571428571
2013-11-09,0.6671428571428571,74.28571428571429
2013-11-10,3.867142857142857,72.71428571428571
2013-11-11,0.4042857142857143,74.0
2013-11-12,0.12666666666666668,65.66666666666667
2013-11-13,0.02333333333333333,64.16666666666667
2013-11-14,0.01,72.25
2013-11-15,0.5700000000000001,73.25
2013-11-16,0.006666666666666667,75.0
2013-11-17,0.0016666666666666668,73.5
2013-11-18,0.028333333333333335,70.83333333333333
2013-11-19,0.0016666666666666668,68.83333333333333
2013-11-20,0.0,70.16666666666667
2013-11-21,0.0,71.25
2013-11-22,0.0014285714285714286,69.28571428571429
2013-11-23,0.049999999999999996,73.5
2013-11-24,0.0033333333333333335,68.66666666666667
2013-11-25,0.0,71.2
2013-11-26,0.0,73.71428571428571
2013-11-27,0.0,71.25
2013-11-28,0.02,74.16666666666667
2013-11-29,0.16166666666666665,71.66666666666667
2013-11-30,0.49714285714285705,77.0
2013-12-01,0.135,73.16666666666667
2013-12-02,1.6316666666666666,69.5
2013-12-03,0.25999999999999995,72.71428571428571
2013-12-04,0.002857142857142857,68.57142857142857
2013-12-05,0.00125,68.25
2013-12-06,0.00875,69.0
2013-12-07,0.008333333333333333,71.66666666666667
2013-12-08,0.0,72.66666666666667
2013-12-09,0.0,70.85714285714286
2013-12-10,0.06375,73.875
2013-12-11,0.08375,73.0
2013-12-12,0.02,70.5
2013-12-13,0.06875,72.25
2013-12-14,0.08857142857142856,73.57142857142857
2013-12-15,0.03833333333333334,69.83333333333333
2013-12-16,1.4649999999999999,66.16666666666667
2013-12-17,0.01,68.5
2013-12-18,0.012857142857142857,69.71428571428571
2013-12-19,0.6928571428571428,70.0
2013-12-20,0.36624999999999996,72.75
2013-12-21,0.1871428571428571,71.85714285714286
2013-12-22,0.012,68.8
2013-12-23,0.048,70.2
2013-12-24,0.03142857142857143,71.42857142857143
2013-12-25,0.08,71.66666666666667
2013-12-26,0.035,71.33333333333333
2013-12-27,0.005,73.0
2013-12-28,0.018571428571428572,73.42857142857143
2013-12-29,0.09428571428571428,71.71428571428571
2013-12-30,0.004285714285714286,70.42857142857143
2013-12-31,0.09499999999999999,69.83333333333333
2014-01-01,0.0016666666666666668,68.66666666666667
2014-01-02,0.08333333333333333,74.16666666666667
2014-01-03,1.16625,68.25
2014-01-04,0.0014285714285714286,69.28571428571429
2014-01-05,0.006666666666666667,65.83333333333333
2014-01-06,0.10000000000000002,66.16666666666667
2014-01-07,0.00125,68.5
2014-01-08,0.0,68.875
2014-01-09,0.06999999999999999,66.28571428571429
2014-01-10,0.03,69.83333333333333
2014-01-11,0.27,69.16666666666667
2014-01-12,0.09666666666666668,72.66666666666667
2014-01-13,0.06999999999999999,68.33333333333333
2014-01-14,0.70375,72.375
2014-01-15,0.07142857142857142,67.71428571428571
2014-01-16,0.09428571428571429,68.71428571428571
2014-01-17,0.03,68.71428571428571
2014-01-18,0.030000000000000002,67.57142857142857
2014-01-19,0.0016666666666666668,67.0
2014-01-20,0.06333333333333334,68.16666666666667
2014-01-21,0.002857142857142857,69.57142857142857
2014-01-22,0.4685714285714286,69.57142857142857
2014-01-23,0.0,61.166666666666664
2014-01-24,0.0,61.833333333333336
2014-01-25,0.0,71.5
2014-01-26,0.064,73.6
2014-01-27,0.25799999999999995,66.6
2014-01-28,0.30428571428571427,68.42857142857143
2014-01-29,0.57375,68.75
2014-01-30,0.29625,65.625
2014-01-31,0.002857142857142857,66.85714285714286
2014-02-01,0.45,72.0
2014-02-02,0.365,67.33333333333333
2014-02-03,0.004285714285714286,67.42857142857143
2014-02-04,0.7728571428571429,66.42857142857143
2014-02-05,0.34249999999999997,71.625
2014-02-06,0.09857142857142856,72.14285714285714
2014-02-07,0.07125000000000001,70.625
2014-02-08,0.6133333333333334,68.66666666666667
2014-02-09,0.36000000000000004,71.16666666666667
2014-02-10,0.016666666666666666,70.0
2014-02-11,0.0,68.28571428571429
2014-02-12,0.006666666666666667,69.88888888888889
2014-02-13,0.0,68.44444444444444
2014-02-14,0.03571428571428571,72.14285714285714
2014-02-15,0.6157142857142858,72.0
2014-02-16,0.24000000000000002,70.71428571428571
2014-02-17,0.31833333333333336,72.33333333333333
2014-02-18,0.10857142857142857,71.42857142857143
2014-02-19,0.12375000000000001,71.375
2014-02-20,0.0033333333333333335,68.83333333333333
2014-02-21,0.07666666666666667,68.33333333333333
2014-02-22,0.11333333333333334,72.33333333333333
2014-02-23,0.023333333333333334,70.66666666666667
2014-02-24,0.01,67.5
2014-02-25,0.011428571428571429,67.0
2014-02-26,0.02555555555555556,65.66666666666667
2014-02-27,0.045714285714285714,66.42857142857143
2014-02-28,0.06375,72.125
2014-03-01,0.3071428571428571,71.14285714285714
2014-03-02,0.4083333333333334,68.33333333333333
2014-03-03,0.19166666666666665,64.66666666666667
2014-03-04,0.00375,63.875
2014-03-05,0.0,66.125
2014-03-06,0.0,65.875
2014-03-07,0.19142857142857142,71.0
2014-03-08,0.7157142857142859,66.85714285714286
2014-03-09,1.0533333333333335,71.33333333333333
2014-03-10,0.5999999999999999,70.14285714285714
2014-03-11,0.16625,70.0
2014-03-12,0.0014285714285714286,69.85714285714286
2014-03-13,0.002857142857142857,72.0
2014-03-14,0.026666666666666672,72.16666666666667
2014-03-15,0.25999999999999995,69.2
2014-03-16,0.12,68.5
2014-03-17,0.02666666666666667,67.5
2014-03-18,0.01,67.16666666666667
2014-03-19,0.0016666666666666668,69.33333333333333
2014-03-20,0.0,70.16666666666667
2014-03-21,0.0033333333333333335,70.66666666666667
2014-03-22,0.012,70.8
2014-03-23,0.0,72.2
2014-03-24,0.0,71.0
2014-03-25,0.026000000000000002,70.4
2014-03-26,0.5383333333333333,73.83333333333333
2014-03-27,0.2066666666666667,70.5
2014-03-28,0.8457142857142858,70.85714285714286
2014-03-29,0.7783333333333333,72.16666666666667
2014-03-30,0.536,73.2
2014-03-31,0.043333333333333335,73.66666666666667
2014-04-01,0.14250000000000002,72.5
2014-04-02,0.26,73.71428571428571
2014-04-03,0.13142857142857142,74.0
2014-04-04,0.00375,73.875
2014-04-05,0.004285714285714286,74.14285714285714
2014-04-06,0.04571428571428572,71.71428571428571
2014-04-07,0.33428571428571424,68.57142857142857
2014-04-08,0.11875000000000001,69.875
2014-04-09,0.0,70.0
2014-04-10,0.014285714285714287,68.28571428571429
2014-04-11,0.005,70.875
2014-04-12,0.32285714285714284,69.28571428571429
2014-04-13,0.1,72.14285714285714
2014-04-14,0.12,71.85714285714286
2014-04-15,0.032857142857142856,71.42857142857143
2014-04-16,0.15375,72.125
2014-04-17,0.043333333333333335,72.83333333333333
2014-04-18,0.1457142857142857,73.85714285714286
2014-04-19,0.11499999999999999,74.33333333333333
2014-04-20,0.06,73.5
2014-04-21,0.3757142857142857,71.28571428571429
2014-04-22,0.28625,74.0
2014-04-23,0.01,73.42857142857143
2014-04-24,0.0642857142857143,73.14285714285714
2014-04-25,0.21857142857142858,72.71428571428571
2014-04-26,0.02666666666666667,72.66666666666667
2014-04-27,0.6166666666666667,71.33333333333333
2014-04-28,0.3433333333333333,67.83333333333333
2014-04-29,0.017142857142857144,70.71428571428571
2014-04-30,0.13,69.2
2014-05-01,0.08571428571428572,69.14285714285714
2014-05-02,0.15749999999999997,71.875
2014-05-03,0.30142857142857143,74.42857142857143
2014-05-04,0.005714285714285714,74.57142857142857
2014-05-05,0.03666666666666667,71.5
2014-05-06,0.26,73.14285714285714
2014-05-07,0.05285714285714286,72.28571428571429
2014-05-08,0.08,70.2
2014-05-09,0.124,70.8
2014-05-10,0.038,75.4
2014-05-11,0.054000000000000006,76.4
2014-05-12,0.8866666666666667,71.5
2014-05-13,0.05857142857142857,71.0
2014-05-14,0.00125,70.875
2014-05-15,0.0225,74.125
2014-05-16,0.23374999999999999,74.25
2014-05-17,0.03428571428571429,76.14285714285714
2014-05-18,0.06000000000000001,74.8
2014-05-19,0.10666666666666667,70.0
2014-05-20,0.08,73.25
2014-05-21,0.07375000000000001,72.75
2014-05-22,0.02,74.71428571428571
2014-05-23,0.065,77.125
2014-05-24,0.08333333333333336,74.66666666666667
2014-05-25,0.665,74.66666666666667
2014-05-26,0.6,72.8
2014-05-27,0.3833333333333333,73.83333333333333
2014-05-28,0.13166666666666668,73.66666666666667
2014-05-29,0.03571428571428571,74.71428571428571
2014-05-30,0.09571428571428571,74.71428571428571
2014-05-31,0.074,77.0
2014-06-01,0.055,76.5
2014-06-02,0.21714285714285714,74.28571428571429
2014-06-03,0.028571428571428574,74.42857142857143
2014-06-04,0.016666666666666666,74.66666666666667
2014-06-05,0.006666666666666667,75.0
2014-06-06,0.22166666666666668,74.16666666666667
2014-06-07,0.06142857142857144,77.0
2014-06-08,0.08166666666666667,76.83333333333333
2014-06-09,0.17666666666666667,74.5
2014-06-10,0.07375,73.25
2014-06-11,0.1985714285714286,78.57142857142857
2014-06-12,0.005714285714285714,77.0
2014-06-13,0.00125,76.5
2014-06-14,0.002857142857142857,78.0
2014-06-15,0.011666666666666667,77.66666666666667
2014-06-16,0.08833333333333333,73.83333333333333
2014-06-17,0.3685714285714286,73.14285714285714
2014-06-18,0.1142857142857143,73.28571428571429
2014-06-19,0.05,75.25
2014-06-20,0.2525,72.25
2014-06-21,0.06999999999999999,74.71428571428571
2014-06-22,0.04,74.5
2014-06-23,0.2783333333333333,72.0
2014-06-24,0.04857142857142858,74.28571428571429
2014-06-25,0.21571428571428572,73.71428571428571
2014-06-26,0.14857142857142858,73.28571428571429
2014-06-27,0.1685714285714286,74.57142857142857
2014-06-28,0.535,75.75
2014-06-29,0.33666666666666667,74.0
2014-06-30,0.028333333333333335,74.83333333333333
2014-07-01,0.0016666666666666668,76.33333333333333
2014-07-02,0.07714285714285715,75.57142857142857
2014-07-03,0.24000000000000002,75.0
2014-07-04,0.030000000000000002,78.71428571428571
2014-07-05,0.03142857142857143,74.0
2014-07-06,0.31285714285714283,74.71428571428571
2014-07-07,0.13285714285714284,74.28571428571429
2014-07-08,0.08857142857142856,74.71428571428571
2014-07-09,0.13142857142857142,74.0
2014-07-10,0.07714285714285715,76.42857142857143
2014-07-11,0.037142857142857144,76.0
2014-07-12,0.025714285714285714,78.28571428571429
2014-07-13,0.24428571428571427,78.0
2014-07-14,0.24,77.14285714285714
2014-07-15,0.17625,77.125
2014-07-16,0.17714285714285713,77.0
2014-07-17,0.018571428571428572,76.57142857142857
2014-07-18,0.18125000000000002,76.625
2014-07-19,0.0014285714285714286,77.85714285714286
2014-07-20,5.344285714285713,74.28571428571429
2014-07-21,0.22714285714285712,77.14285714285714
